CO,2006,3,356.67
CO,2006,4,359.81
CO,2007,1,360.81
CO,2007,2,361.58
CO,2007,3,359.13
CO,2007,4,360.08
CO,2008,1,361.7
CO,2008,2,359.79
CO,2008,3,352.44
CO,2008,4,353.46
CO,2009,1,359.86
CO,2009,2,354.1
CO,2009,3,345.67
CO,2009,4,344.99
CO,2010,1,341.29
CO,2010,2,337.46
CO,2010,3,341.82
CO,2010,4,340.32
CO,2011,1,331.86
CO,2011,2,326.8
CO,2011,3,329.99
CO,2011,4,332.3
CO,2012,1,330.67
CO,2012,2,331.97
CO,2012,3,337.2
CO,2012,4,340.16
CO,2013,1,344.89
CO,2013,2,352.54
CO,2013,3,362.49
CO,2013,4,366.23
CO,2014,1,371.39
CO,2014,2,384.32
CO,2014,3,392.98
CO,2014,4,399.15
CO,2015,1,405.88
CO,2015,2,423.62
CO,2015,3,440.11
CO,2015,4,447.1
CO,2016,1,455.63
CO,2016,2,471.62
CO,2016,3,484.07
CO,2016,4,491.91
CO,2017,1,502.69
CO,2017,2,522.16
CO,2017,3,529.23
CT,1975,1,62.6
CT,1975,2,62.17
CT,1975,3,61.81
CT,1975,4,61.97
CT,1976,1,64.87
CT,1976,2,64.15
CT,1976,3,67.16
CT,1976,4,68.21
CT,1977,1,64.1
CT,1977,2,68.47
CT,1977,3,71.84
CT,1977,4,72.7
CT,1978,1,73.47
CT,1978,2,79.92
CT,1978,3,87.24
CT,1978,4,88.43
CT,1979,1,95.87
CT,1979,2,97.91
CT,1979,3,100.88
CT,1979,4,101.86
CT,1980,1,100
CT,1980,2,102.04
CT,1980,3,104.23
CT,1980,4,105.42
CT,1981,1,104.52
CT,1981,2,110.62
CT,1981,3,114.38
CT,1981,4,112.44
CT,1982,1,112.07
CT,1982,2,112.03
CT,1982,3,111.19
CT,1982,4,113.18
CT,1983,1,119.14
CT,1983,2,121.5
CT,1983,3,123.09
CT,1983,4,126.56
CT,1984,1,131.58
CT,1984,2,135.13
CT,1984,3,140.63
CT,1984,4,142.46
CT,1985,1,149.08
CT,1985,2,156.12
CT,1985,3,160.62
CT,1985,4,169.33
CT,1986,1,175.2
CT,1986,2,186.11
CT,1986,3,200.11
CT,1986,4,213.45
CT,1987,1,225.76
CT,1987,2,238.15
CT,1987,3,250.57
CT,1987,4,258.48
CT,1988,1,264.11
CT,1988,2,268.49
CT,1988,3,266.83
CT,1988,4,266.85
CT,1989,1,262.59
CT,1989,2,262.7
CT,1989,3,263.36
CT,1989,4,262.33
CT,1990,1,258.54
CT,1990,2,250.57
CT,1990,3,247.99
CT,1990,4,241.25
CT,1991,1,240.88
CT,1991,2,237.5
CT,1991,3,234.83
CT,1991,4,237.09
CT,1992,1,238
CT,1992,2,233.51
CT,1992,3,234.28
CT,1992,4,234.06
CT,1993,1,230.48
CT,1993,2,231.1
CT,1993,3,231.09
CT,1993,4,231.68
CT,1994,1,229.78
CT,1994,2,224.59
CT,1994,3,221.68
CT,1994,4,218.94
CT,1995,1,217.72
CT,1995,2,220.46
CT,1995,3,225.85
CT,1995,4,226.1
CT,1996,1,229.16
CT,1996,2,226.12
CT,1996,3,223.01
CT,1996,4,224.37
CT,1997,1,225.54
CT,1997,2,226.67
CT,1997,3,229.33
CT,1997,4,231.56
CT,1998,1,237.05
CT,1998,2,237.2
CT,1998,3,240.69
CT,1998,4,243.85
CT,1999,1,247.14
CT,1999,2,250.19
CT,1999,3,254.99
CT,1999,4,258.06
CT,2000,1,263.04
CT,2000,2,270.09
CT,2000,3,275.96
CT,2000,4,279.67
CT,2001,1,286.66
CT,2001,2,292.74
CT,2001,3,299.97
CT,2001,4,305.22
CT,2002,1,311.71
CT,2002,2,320.6
CT,2002,3,329.33
CT,2002,4,336.26
CT,2003,1,340.48
CT,2003,2,346.12
CT,2003,3,354.34
CT,2003,4,367.23
CT,2004,1,373.65
CT,2004,2,385.66
CT,2004,3,405.41
CT,2004,4,413.13
CT,2005,1,423.81
CT,2005,2,438.06
CT,2005,3,449.91
